week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-06-08,BEV-016,STR-034,129,21,90,60,False
2026-06-08,BEV-016,STR-035,192,66,49,209,False
2026-06-08,BEV-016,STR-036,119,33,101,51,False
2026-06-08,BEV-016,STR-037,169,65,49,185,False
2026-06-08,BEV-016,STR-038,93,53,97,49,False
2026-06-08,BEV-016,STR-039,162,94,36,220,False
2026-06-08,BEV-016,STR-040,84,32,61,55,False
2026-06-08,BEV-017,STR-001,179,79,51,207,False
2026-06-08,BEV-017,STR-002,152,30,85,97,False
2026-06-08,BEV-017,STR-003,186,93,51,228,False
2026-06-08,BEV-017,STR-004,163,50,42,171,False
2026-06-08,BEV-017,STR-005,120,86,50,156,False
2026-06-08,BEV-017,STR-006,151,21,84,88,False
2026-06-08,BEV-017,STR-007,97,78,42,133,False
2026-06-08,BEV-017,STR-008,97,76,42,131,False
2026-06-08,BEV-017,STR-009,169,33,48,154,False
2026-06-08,BEV-017,STR-010,129,84,86,127,False
2026-06-08,BEV-017,STR-011,104,97,63,138,False
2026-06-08,BEV-017,STR-012,155,32,41,146,False
2026-06-08,BEV-017,STR-013,116,54,57,113,False
2026-06-08,BEV-017,STR-014,196,52,81,167,False
2026-06-08,BEV-017,STR-015,147,20,36,131,False
2026-06-08,BEV-017,STR-016,83,88,87,84,False
2026-06-08,BEV-017,STR-017,100,41,48,93,False
2026-06-08,BEV-017,STR-018,85,71,83,73,False
2026-06-08,BEV-017,STR-019,92,97,49,140,False
2026-06-08,BEV-017,STR-020,129,61,74,116,False
2026-06-08,BEV-017,STR-021,117,24,52,89,False
2026-06-08,BEV-017,STR-022,152,51,78,125,False
2026-06-08,BEV-017,STR-023,112,61,60,113,False
2026-06-08,BEV-017,STR-024,133,60,49,144,False
2026-06-08,BEV-017,STR-025,96,87,45,138,False
2026-06-08,BEV-017,STR-026,101,50,73,78,False
2026-06-08,BEV-017,STR-027,129,60,22,167,False
2026-06-08,BEV-017,STR-028,132,25,58,99,False
2026-06-08,BEV-017,STR-029,150,21,39,132,False
2026-06-08,BEV-017,STR-030,149,23,79,93,False
2026-06-08,BEV-017,STR-031,95,87,49,133,False
2026-06-08,BEV-017,STR-032,145,21,107,59,False
2026-06-08,BEV-017,STR-033,111,20,31,100,False
2026-06-08,BEV-017,STR-034,198,44,70,172,False
2026-06-08,BEV-017,STR-035,99,89,38,150,False
2026-06-08,BEV-017,STR-036,190,87,60,217,False
2026-06-08,BEV-017,STR-037,160,40,59,141,False
2026-06-08,BEV-017,STR-038,163,100,135,128,False
2026-06-08,BEV-017,STR-039,196,44,27,213,False
2026-06-08,BEV-017,STR-040,89,27,53,63,False
2026-06-08,BEV-018,STR-001,149,28,39,138,False
2026-06-08,BEV-018,STR-002,134,93,91,136,False
2026-06-08,BEV-018,STR-003,200,41,45,196,False
2026-06-08,BEV-018,STR-004,170,95,60,205,False
2026-06-08,BEV-018,STR-005,200,70,67,203,False
2026-06-08,BEV-018,STR-006,126,54,76,104,False
2026-06-08,BEV-018,STR-007,188,28,53,163,False
2026-06-08,BEV-018,STR-008,151,27,59,119,False
2026-06-08,BEV-018,STR-009,187,36,40,183,False
2026-06-08,BEV-018,STR-010,97,99,97,99,False
2026-06-08,BEV-018,STR-011,186,96,57,225,False
2026-06-08,BEV-018,STR-012,185,39,50,174,False
2026-06-08,BEV-018,STR-013,132,47,71,108,False
2026-06-08,BEV-018,STR-014,178,50,82,146,False
2026-06-08,BEV-018,STR-015,101,69,39,131,False
2026-06-08,BEV-018,STR-016,154,89,36,207,False
2026-06-08,BEV-018,STR-017,163,54,47,170,False
2026-06-08,BEV-018,STR-018,124,97,110,111,False
2026-06-08,BEV-018,STR-019,158,38,38,158,False
2026-06-08,BEV-018,STR-020,175,49,94,130,False
2026-06-08,BEV-018,STR-021,126,66,61,131,False
2026-06-08,BEV-018,STR-022,144,64,127,81,False
2026-06-08,BEV-018,STR-023,99,85,26,158,False
2026-06-08,BEV-018,STR-024,113,71,63,121,False
2026-06-08,BEV-018,STR-025,162,86,59,189,False
2026-06-08,BEV-018,STR-026,92,75,139,28,False
2026-06-08,BEV-018,STR-027,156,23,32,147,False
2026-06-08,BEV-018,STR-028,196,91,43,244,False
2026-06-08,BEV-018,STR-029,106,22,60,68,False
2026-06-08,BEV-018,STR-030,99,95,105,89,False
2026-06-08,BEV-018,STR-031,114,94,32,176,False
2026-06-08,BEV-018,STR-032,177,27,65,139,False
2026-06-08,BEV-018,STR-033,192,98,76,214,False
2026-06-08,BEV-018,STR-034,134,79,82,131,False
2026-06-08,BEV-018,STR-035,160,40,45,155,False
2026-06-08,BEV-018,STR-036,103,79,57,125,False
2026-06-08,BEV-018,STR-037,197,85,60,222,False
2026-06-08,BEV-018,STR-038,173,32,127,78,False
2026-06-08,BEV-018,STR-039,188,53,32,209,False
2026-06-08,BEV-018,STR-040,90,29,45,74,False
2026-06-08,BEV-019,STR-001,158,35,51,142,False
2026-06-08,BEV-019,STR-002,100,85,88,97,False
2026-06-08,BEV-019,STR-003,180,86,39,227,False
2026-06-08,BEV-019,STR-004,174,81,39,216,False
2026-06-08,BEV-019,STR-005,112,25,48,89,False
2026-06-08,BEV-019,STR-006,153,42,141,54,False
2026-06-08,BEV-019,STR-007,150,86,35,201,False
2026-06-08,BEV-019,STR-008,124,89,68,145,False
2026-06-08,BEV-019,STR-009,193,83,96,180,False
2026-06-08,BEV-019,STR-010,82,27,106,3,False
2026-06-08,BEV-019,STR-011,164,22,39,147,False
2026-06-08,BEV-019,STR-012,182,22,58,146,False
2026-06-08,BEV-019,STR-013,195,83,41,237,False
2026-06-08,BEV-019,STR-014,106,61,70,97,False
2026-06-08,BEV-019,STR-015,167,38,37,168,False
2026-06-08,BEV-019,STR-016,158,36,60,134,False
2026-06-08,BEV-019,STR-017,184,67,41,210,False
2026-06-08,BEV-019,STR-018,133,84,110,107,False
2026-06-08,BEV-019,STR-019,168,90,61,197,False
2026-06-08,BEV-019,STR-020,184,96,46,234,False
2026-06-08,BEV-019,STR-021,80,33,65,48,False
2026-06-08,BEV-019,STR-022,163,91,78,176,False
2026-06-08,BEV-019,STR-023,179,47,51,175,False
2026-06-08,BEV-019,STR-024,99,54,63,90,False
2026-06-08,BEV-019,STR-025,117,99,47,169,False
2026-06-08,BEV-019,STR-026,167,56,108,115,False
2026-06-08,BEV-019,STR-027,166,24,54,136,False
2026-06-08,BEV-019,STR-028,196,64,67,193,False
2026-06-08,BEV-019,STR-029,168,25,54,139,False
2026-06-08,BEV-019,STR-030,163,77,71,169,False
2026-06-08,BEV-019,STR-031,119,54,43,130,False
2026-06-08,BEV-019,STR-032,86,99,82,103,False
2026-06-08,BEV-019,STR-033,183,80,62,201,False
2026-06-08,BEV-019,STR-034,194,40,114,120,False
2026-06-08,BEV-019,STR-035,148,81,56,173,False
2026-06-08,BEV-019,STR-036,138,69,68,139,False
2026-06-08,BEV-019,STR-037,194,26,66,154,False
2026-06-08,BEV-019,STR-038,148,47,83,112,False
2026-06-08,BEV-019,STR-039,96,88,40,144,False
2026-06-08,BEV-019,STR-040,200,99,82,217,False
2026-06-08,BEV-020,STR-001,180,27,62,145,False
2026-06-08,BEV-020,STR-002,168,73,76,165,False
2026-06-08,BEV-020,STR-003,162,78,48,192,False
2026-06-08,BEV-020,STR-004,178,30,79,129,False
2026-06-08,BEV-020,STR-005,184,53,51,186,False
2026-06-08,BEV-020,STR-006,97,25,85,37,False
2026-06-08,BEV-020,STR-007,100,44,53,91,False
2026-06-08,BEV-020,STR-008,179,92,52,219,False
2026-06-08,BEV-020,STR-009,124,78,44,158,False
2026-06-08,BEV-020,STR-010,179,75,84,170,False
2026-06-08,BEV-020,STR-011,179,43,37,185,False
2026-06-08,BEV-020,STR-012,188,81,50,219,False
2026-06-08,BEV-020,STR-013,137,66,57,146,False
2026-06-08,BEV-020,STR-014,124,37,86,75,False
2026-06-08,BEV-020,STR-015,132,91,49,174,False
2026-06-08,BEV-020,STR-016,129,89,29,189,False
2026-06-08,BEV-020,STR-017,172,74,32,214,False
2026-06-08,BEV-020,STR-018,114,84,131,67,False
2026-06-08,BEV-020,STR-019,101,71,42,130,False
2026-06-08,BEV-020,STR-020,145,80,63,162,False
2026-06-08,BEV-020,STR-021,85,26,50,61,False
2026-06-08,BEV-020,STR-022,123,65,77,111,False
2026-06-08,BEV-020,STR-023,162,53,45,170,False
2026-06-08,BEV-020,STR-024,111,50,41,120,False
2026-06-08,BEV-020,STR-025,159,85,51,193,False
2026-06-08,BEV-020,STR-026,154,53,68,139,False
2026-06-08,BEV-020,STR-027,145,56,52,149,False
2026-06-08,BEV-020,STR-028,80,56,48,88,False
2026-06-08,BEV-020,STR-029,168,59,76,151,False
2026-06-08,BEV-020,STR-030,122,69,81,110,False
2026-06-08,BEV-020,STR-031,105,81,41,145,False
2026-06-08,BEV-020,STR-032,157,62,61,158,False
2026-06-08,BEV-020,STR-033,189,28,48,169,False
2026-06-08,BEV-020,STR-034,155,70,79,146,False
2026-06-08,BEV-020,STR-035,105,88,44,149,False
2026-06-08,BEV-020,STR-036,189,66,73,182,False
2026-06-08,BEV-020,STR-037,124,61,72,113,False
2026-06-08,BEV-020,STR-038,100,42,85,57,False
2026-06-08,BEV-020,STR-039,200,33,32,201,False
2026-06-08,BEV-020,STR-040,111,39,73,77,False
2026-06-15,BEV-001,STR-001,158,98,34,222,False
2026-06-15,BEV-001,STR-002,193,79,62,210,False
2026-06-15,BEV-001,STR-003,90,86,39,137,False
2026-06-15,BEV-001,STR-004,93,68,49,112,False
2026-06-15,BEV-001,STR-005,180,78,56,202,False
2026-06-15,BEV-001,STR-006,184,44,50,178,False
2026-06-15,BEV-001,STR-007,186,53,53,186,False
2026-06-15,BEV-001,STR-008,80,95,51,124,False
2026-06-15,BEV-001,STR-009,157,39,34,162,False
2026-06-15,BEV-001,STR-010,113,48,81,80,False
2026-06-15,BEV-001,STR-011,153,54,62,145,False
2026-06-15,BEV-001,STR-012,157,46,55,148,False
2026-06-15,BEV-001,STR-013,119,81,73,127,False
2026-06-15,BEV-001,STR-014,146,88,66,168,False
2026-06-15,BEV-001,STR-015,171,84,35,220,False
2026-06-15,BEV-001,STR-016,130,100,40,190,False
2026-06-15,BEV-001,STR-017,169,87,82,174,False
2026-06-15,BEV-001,STR-018,183,78,110,151,False
2026-06-15,BEV-001,STR-019,173,60,68,165,False
2026-06-15,BEV-001,STR-020,87,89,45,131,False
2026-06-15,BEV-001,STR-021,90,99,42,147,False
2026-06-15,BEV-001,STR-022,120,40,78,82,False
2026-06-15,BEV-001,STR-023,195,77,65,207,False
2026-06-15,BEV-001,STR-024,174,24,81,117,False
2026-06-15,BEV-001,STR-025,83,61,66,78,False
2026-06-15,BEV-001,STR-026,88,37,80,45,False
2026-06-15,BEV-001,STR-027,82,67,50,99,False
2026-06-15,BEV-001,STR-028,188,82,43,227,False
2026-06-15,BEV-001,STR-029,97,100,48,149,False
2026-06-15,BEV-001,STR-030,148,58,98,108,False
2026-06-15,BEV-001,STR-031,159,67,45,181,False
2026-06-15,BEV-001,STR-032,200,76,59,217,False
2026-06-15,BEV-001,STR-033,121,67,67,121,False
2026-06-15,BEV-001,STR-034,187,32,71,148,False
2026-06-15,BEV-001,STR-035,133,86,48,171,False
2026-06-15,BEV-001,STR-036,84,83,41,126,False
2026-06-15,BEV-001,STR-037,137,46,51,132,False
2026-06-15,BEV-001,STR-038,146,50,74,122,False
2026-06-15,BEV-001,STR-039,197,59,42,214,False
2026-06-15,BEV-001,STR-040,174,50,61,163,False
2026-06-15,BEV-002,STR-001,113,61,59,115,False
2026-06-15,BEV-002,STR-002,102,45,84,63,False
2026-06-15,BEV-002,STR-003,127,86,35,178,False
2026-06-15,BEV-002,STR-004,175,43,54,164,False
2026-06-15,BEV-002,STR-005,120,83,41,162,False
2026-06-15,BEV-002,STR-006,93,69,91,71,False
2026-06-15,BEV-002,STR-007,183,79,59,203,False
2026-06-15,BEV-002,STR-008,106,62,55,113,False
2026-06-15,BEV-002,STR-009,180,56,57,179,False
2026-06-15,BEV-002,STR-010,145,72,72,145,False
2026-06-15,BEV-002,STR-011,143,27,33,137,False
2026-06-15,BEV-002,STR-012,92,79,57,114,False
2026-06-15,BEV-002,STR-013,195,24,42,177,False
2026-06-15,BEV-002,STR-014,175,29,94,110,False
2026-06-15,BEV-002,STR-015,128,20,36,112,False
2026-06-15,BEV-002,STR-016,189,82,90,181,False
2026-06-15,BEV-002,STR-017,186,57,70,173,False
2026-06-15,BEV-002,STR-018,106,55,72,89,False
2026-06-15,BEV-002,STR-019,80,43,52,71,False
2026-06-15,BEV-002,STR-020,193,68,75,186,False
2026-06-15,BEV-002,STR-021,106,51,72,85,False
2026-06-15,BEV-002,STR-022,130,55,100,85,False
2026-06-15,BEV-002,STR-023,131,42,34,139,False
2026-06-15,BEV-002,STR-024,150,83,47,186,False
2026-06-15,BEV-002,STR-025,101,62,64,99,False
2026-06-15,BEV-002,STR-026,126,31,77,80,False
2026-06-15,BEV-002,STR-027,161,49,40,170,False
2026-06-15,BEV-002,STR-028,189,32,53,168,False
2026-06-15,BEV-002,STR-029,163,45,57,151,False
2026-06-15,BEV-002,STR-030,198,84,105,177,False
2026-06-15,BEV-002,STR-031,113,59,29,143,False
2026-06-15,BEV-002,STR-032,101,69,40,130,False
2026-06-15,BEV-002,STR-033,193,38,30,201,False
2026-06-15,BEV-002,STR-034,111,62,127,46,False
2026-06-15,BEV-002,STR-035,140,39,47,132,False
2026-06-15,BEV-002,STR-036,112,24,70,66,False
2026-06-15,BEV-002,STR-037,198,66,64,200,False
2026-06-15,BEV-002,STR-038,194,50,141,103,False
2026-06-15,BEV-002,STR-039,131,29,38,122,False
2026-06-15,BEV-002,STR-040,108,98,70,136,False
2026-06-15,BEV-003,STR-001,114,66,52,128,False
2026-06-15,BEV-003,STR-002,196,97,122,171,False
2026-06-15,BEV-003,STR-003,126,41,39,128,False
2026-06-15,BEV-003,STR-004,86,84,63,107,False
2026-06-15,BEV-003,STR-005,176,67,58,185,False
2026-06-15,BEV-003,STR-006,181,48,87,142,False
2026-06-15,BEV-003,STR-007,126,65,19,172,False
2026-06-15,BEV-003,STR-008,145,67,59,153,False
2026-06-15,BEV-003,STR-009,88,87,48,127,False
2026-06-15,BEV-003,STR-010,151,53,131,73,False
2026-06-15,BEV-003,STR-011,158,92,31,219,False
2026-06-15,BEV-003,STR-012,118,87,84,121,False
2026-06-15,BEV-003,STR-013,154,91,85,160,False
2026-06-15,BEV-003,STR-014,191,64,66,189,False
2026-06-15,BEV-003,STR-015,142,46,37,151,False
2026-06-15,BEV-003,STR-016,187,45,89,143,False
2026-06-15,BEV-003,STR-017,80,78,66,92,False
2026-06-15,BEV-003,STR-018,174,36,105,105,False
2026-06-15,BEV-003,STR-019,129,20,51,98,False
2026-06-15,BEV-003,STR-020,116,21,49,88,False
2026-06-15,BEV-003,STR-021,138,67,49,156,False
2026-06-15,BEV-003,STR-022,138,60,70,128,False
2026-06-15,BEV-003,STR-023,132,70,24,178,False
2026-06-15,BEV-003,STR-024,121,86,68,139,False
2026-06-15,BEV-003,STR-025,158,24,61,121,False
2026-06-15,BEV-003,STR-026,121,88,90,119,False
2026-06-15,BEV-003,STR-027,191,95,47,239,False
2026-06-15,BEV-003,STR-028,181,37,48,170,False
2026-06-15,BEV-003,STR-029,101,57,47,111,False
2026-06-15,BEV-003,STR-030,112,50,75,87,False
2026-06-15,BEV-003,STR-031,131,50,43,138,False
2026-06-15,BEV-003,STR-032,153,33,73,113,False
2026-06-15,BEV-003,STR-033,185,74,61,198,False
2026-06-15,BEV-003,STR-034,140,32,90,82,False
2026-06-15,BEV-003,STR-035,111,68,50,129,False
2026-06-15,BEV-003,STR-036,123,95,94,124,False
2026-06-15,BEV-003,STR-037,165,31,54,142,False
2026-06-15,BEV-003,STR-038,171,38,136,73,False
2026-06-15,BEV-003,STR-039,187,39,67,159,False
2026-06-15,BEV-003,STR-040,93,37,53,77,False
2026-06-15,BEV-004,STR-001,107,40,80,67,False
2026-06-15,BEV-004,STR-002,166,35,88,113,False
2026-06-15,BEV-004,STR-003,171,36,29,178,False
2026-06-15,BEV-004,STR-004,199,62,60,201,False
2026-06-15,BEV-004,STR-005,98,53,56,95,False
2026-06-15,BEV-004,STR-006,99,41,92,48,False
2026-06-15,BEV-004,STR-007,82,39,24,97,False
2026-06-15,BEV-004,STR-008,96,27,50,73,False
2026-06-15,BEV-004,STR-009,92,44,33,103,False
2026-06-15,BEV-004,STR-010,147,97,67,177,False
2026-06-15,BEV-004,STR-011,164,40,47,157,False
2026-06-15,BEV-004,STR-012,110,62,47,125,False
2026-06-15,BEV-004,STR-013,155,82,62,175,False
2026-06-15,BEV-004,STR-014,171,49,67,153,False
2026-06-15,BEV-004,STR-015,177,40,39,178,False
2026-06-15,BEV-004,STR-016,128,34,68,94,False
2026-06-15,BEV-004,STR-017,142,72,53,161,False
2026-06-15,BEV-004,STR-018,115,86,90,111,False
2026-06-15,BEV-004,STR-019,174,82,45,211,False
2026-06-15,BEV-004,STR-020,116,27,68,75,False
2026-06-15,BEV-004,STR-021,148,96,57,187,False
2026-06-15,BEV-004,STR-022,138,94,95,137,False
2026-06-15,BEV-004,STR-023,107,68,40,135,False
2026-06-15,BEV-004,STR-024,115,20,35,100,False
2026-06-15,BEV-004,STR-025,80,79,52,107,False
2026-06-15,BEV-004,STR-026,86,70,102,54,False
2026-06-15,BEV-004,STR-027,199,50,36,213,False
2026-06-15,BEV-004,STR-028,96,82,65,113,False
2026-06-15,BEV-004,STR-029,196,35,49,182,False
2026-06-15,BEV-004,STR-030,122,74,106,90,False
2026-06-15,BEV-004,STR-031,172,40,47,165,False
2026-06-15,BEV-004,STR-032,142,45,49,138,False
2026-06-15,BEV-004,STR-033,155,38,47,146,False
2026-06-15,BEV-004,STR-034,183,96,87,192,False
2026-06-15,BEV-004,STR-035,153,80,70,163,False
2026-06-15,BEV-004,STR-036,190,78,68,200,False
2026-06-15,BEV-004,STR-037,172,43,44,171,False
2026-06-15,BEV-004,STR-038,104,84,102,86,False
2026-06-15,BEV-004,STR-039,115,75,65,125,False
2026-06-15,BEV-004,STR-040,100,41,51,90,False
2026-06-15,BEV-005,STR-001,100,87,44,143,False
2026-06-15,BEV-005,STR-002,105,86,80,111,False
2026-06-15,BEV-005,STR-003,90,45,33,102,False
2026-06-15,BEV-005,STR-004,198,61,53,206,False
2026-06-15,BEV-005,STR-005,100,47,56,91,False
2026-06-15,BEV-005,STR-006,83,69,76,76,False
2026-06-15,BEV-005,STR-007,167,23,39,151,False
2026-06-15,BEV-005,STR-008,190,57,73,174,False
2026-06-15,BEV-005,STR-009,184,25,58,151,False
2026-06-15,BEV-005,STR-010,167,32,96,103,False
2026-06-15,BEV-005,STR-011,118,29,44,103,False
2026-06-15,BEV-005,STR-012,123,40,66,97,False
2026-06-15,BEV-005,STR-013,99,52,41,110,False
2026-06-15,BEV-005,STR-014,129,76,138,67,False
2026-06-15,BEV-005,STR-015,146,92,60,178,False
2026-06-15,BEV-005,STR-016,170,49,49,170,False
2026-06-15,BEV-005,STR-017,169,64,55,178,False
2026-06-15,BEV-005,STR-018,133,40,65,108,False
2026-06-15,BEV-005,STR-019,158,44,65,137,False
2026-06-15,BEV-005,STR-020,138,55,48,145,False
2026-06-15,BEV-005,STR-021,198,45,55,188,False
2026-06-15,BEV-005,STR-022,150,49,98,101,False
2026-06-15,BEV-005,STR-023,146,77,33,190,False
2026-06-15,BEV-005,STR-024,200,94,48,246,False
2026-06-15,BEV-005,STR-025,159,30,63,126,False
2026-06-15,BEV-005,STR-026,183,98,92,189,False
2026-06-15,BEV-005,STR-027,111,24,61,74,False
2026-06-15,BEV-005,STR-028,175,54,42,187,False
2026-06-15,BEV-005,STR-029,141,66,38,169,False
2026-06-15,BEV-005,STR-030,87,85,81,91,False
2026-06-15,BEV-005,STR-031,103,64,74,93,False
2026-06-15,BEV-005,STR-032,141,36,65,112,False
2026-06-15,BEV-005,STR-033,174,44,48,170,False
2026-06-15,BEV-005,STR-034,141,20,84,77,False
2026-06-15,BEV-005,STR-035,191,28,40,179,False
2026-06-15,BEV-005,STR-036,157,58,53,162,False
2026-06-15,BEV-005,STR-037,118,70,42,146,False
2026-06-15,BEV-005,STR-038,116,79,98,97,False
2026-06-15,BEV-005,STR-039,176,64,50,190,False
2026-06-15,BEV-005,STR-040,159,32,38,153,False
2026-06-15,BEV-006,STR-001,111,66,49,128,False
2026-06-15,BEV-006,STR-002,128,66,96,98,False
2026-06-15,BEV-006,STR-003,161,68,35,194,False
2026-06-15,BEV-006,STR-004,165,37,53,149,False
2026-06-15,BEV-006,STR-005,200,20,31,189,False
2026-06-15,BEV-006,STR-006,122,36,101,57,False
2026-06-15,BEV-006,STR-007,127,53,75,105,False
2026-06-15,BEV-006,STR-008,93,34,46,81,False
2026-06-15,BEV-006,STR-009,87,67,77,77,False
2026-06-15,BEV-006,STR-010,132,42,80,94,False
2026-06-15,BEV-006,STR-011,89,38,45,82,False
2026-06-15,BEV-006,STR-012,132,77,36,173,False
2026-06-15,BEV-006,STR-013,162,84,51,195,False
2026-06-15,BEV-006,STR-014,162,92,94,160,False
2026-06-15,BEV-006,STR-015,86,60,64,82,False
2026-06-15,BEV-006,STR-016,118,81,49,150,False
2026-06-15,BEV-006,STR-017,105,74,60,119,False
2026-06-15,BEV-006,STR-018,101,56,139,18,False
2026-06-15,BEV-006,STR-019,121,45,52,114,False
2026-06-15,BEV-006,STR-020,99,23,63,59,False
2026-06-15,BEV-006,STR-021,114,48,65,97,False
2026-06-15,BEV-006,STR-022,132,28,79,81,False
2026-06-15,BEV-006,STR-023,108,58,12,154,False
2026-06-15,BEV-006,STR-024,169,46,61,154,False
2026-06-15,BEV-006,STR-025,124,39,48,115,False
2026-06-15,BEV-006,STR-026,171,54,73,152,False
2026-06-15,BEV-006,STR-027,95,25,23,97,False
2026-06-15,BEV-006,STR-028,122,72,74,120,False
2026-06-15,BEV-006,STR-029,163,23,42,144,False
2026-06-15,BEV-006,STR-030,194,66,94,166,False
2026-06-15,BEV-006,STR-031,89,43,39,93,False
2026-06-15,BEV-006,STR-032,126,40,43,123,False
2026-06-15,BEV-006,STR-033,178,71,66,183,False
2026-06-15,BEV-006,STR-034,136,56,77,115,False
2026-06-15,BEV-006,STR-035,139,27,28,138,False
2026-06-15,BEV-006,STR-036,163,100,44,219,False
2026-06-15,BEV-006,STR-037,117,56,69,104,False
2026-06-15,BEV-006,STR-038,132,100,80,152,False
2026-06-15,BEV-006,STR-039,109,24,45,88,False
2026-06-15,BEV-006,STR-040,164,23,69,118,False
2026-06-15,BEV-007,STR-001,90,25,57,58,False
2026-06-15,BEV-007,STR-002,173,24,112,85,False
2026-06-15,BEV-007,STR-003,117,57,38,136,False
2026-06-15,BEV-007,STR-004,81,67,52,96,False
2026-06-15,BEV-007,STR-005,161,58,45,174,False
2026-06-15,BEV-007,STR-006,93,34,99,28,False
2026-06-15,BEV-007,STR-007,141,59,50,150,False
2026-06-15,BEV-007,STR-008,163,22,67,118,False
2026-06-15,BEV-007,STR-009,112,94,51,155,False
2026-06-15,BEV-007,STR-010,86,27,79,34,False
2026-06-15,BEV-007,STR-011,169,44,69,144,False
2026-06-15,BEV-007,STR-012,173,57,58,172,False
2026-06-15,BEV-007,STR-013,102,23,50,75,False
2026-06-15,BEV-007,STR-014,156,46,86,116,False
2026-06-15,BEV-007,STR-015,133,57,34,156,False
2026-06-15,BEV-007,STR-016,113,30,47,96,False
2026-06-15,BEV-007,STR-017,87,78,39,126,False
2026-06-15,BEV-007,STR-018,188,55,84,159,False
2026-06-15,BEV-007,STR-019,106,29,57,78,False
2026-06-15,BEV-007,STR-020,124,67,46,145,False
2026-06-15,BEV-007,STR-021,107,31,92,46,False
2026-06-15,BEV-007,STR-022,146,85,61,170,False
2026-06-15,BEV-007,STR-023,120,24,32,112,False
2026-06-15,BEV-007,STR-024,81,75,48,108,False
2026-06-15,BEV-007,STR-025,183,65,38,210,False
2026-06-15,BEV-007,STR-026,114,34,86,62,False
2026-06-15,BEV-007,STR-027,109,64,36,137,False
2026-06-15,BEV-007,STR-028,122,71,64,129,False
2026-06-15,BEV-007,STR-029,124,35,62,97,False
2026-06-15,BEV-007,STR-030,96,78,74,100,False
2026-06-15,BEV-007,STR-031,167,39,47,159,False
2026-06-15,BEV-007,STR-032,179,49,56,172,False
2026-06-15,BEV-007,STR-033,94,33,62,65,False
2026-06-15,BEV-007,STR-034,95,35,96,34,False
2026-06-15,BEV-007,STR-035,170,75,22,223,False
2026-06-15,BEV-007,STR-036,172,80,50,202,False
2026-06-15,BEV-007,STR-037,112,46,74,84,False
2026-06-15,BEV-007,STR-038,158,44,128,74,False
2026-06-15,BEV-007,STR-039,84,70,36,118,False
2026-06-15,BEV-007,STR-040,189,73,46,216,False
2026-06-15,BEV-008,STR-001,81,100,63,118,False
2026-06-15,BEV-008,STR-002,169,83,87,165,False
2026-06-15,BEV-008,STR-003,120,64,36,148,False
2026-06-15,BEV-008,STR-004,188,24,53,159,False
2026-06-15,BEV-008,STR-005,143,29,50,122,False
2026-06-15,BEV-008,STR-006,80,76,89,67,False
2026-06-15,BEV-008,STR-007,173,24,38,159,False
2026-06-15,BEV-008,STR-008,119,61,49,131,False
2026-06-15,BEV-008,STR-009,175,42,81,136,False
2026-06-15,BEV-008,STR-010,82,90,78,94,False
2026-06-15,BEV-008,STR-011,172,24,32,164,False
2026-06-15,BEV-008,STR-012,134,95,56,173,False
2026-06-15,BEV-008,STR-013,178,49,57,170,False
2026-06-15,BEV-008,STR-014,132,24,125,31,False
2026-06-15,BEV-008,STR-015,81,94,36,139,False
2026-06-15,BEV-008,STR-016,158,93,75,176,False
2026-06-15,BEV-008,STR-017,89,95,46,138,False
2026-06-15,BEV-008,STR-018,200,54,108,146,False
2026-06-15,BEV-008,STR-019,83,96,62,117,False
2026-06-15,BEV-008,STR-020,144,34,54,124,False
2026-06-15,BEV-008,STR-021,172,99,34,237,False
2026-06-15,BEV-008,STR-022,170,34,93,111,False
2026-06-15,BEV-008,STR-023,155,37,38,154,False
2026-06-15,BEV-008,STR-024,188,43,72,159,False
2026-06-15,BEV-008,STR-025,137,59,40,156,False
2026-06-15,BEV-008,STR-026,122,95,117,100,False
2026-06-15,BEV-008,STR-027,112,99,68,143,False
2026-06-15,BEV-008,STR-028,125,53,33,145,False
2026-06-15,BEV-008,STR-029,118,62,54,126,False
2026-06-15,BEV-008,STR-030,99,71,143,27,False
2026-06-15,BEV-008,STR-031,162,42,45,159,False
2026-06-15,BEV-008,STR-032,148,75,57,166,False
2026-06-15,BEV-008,STR-033,189,70,59,200,False
2026-06-15,BEV-008,STR-034,194,55,155,94,False
2026-06-15,BEV-008,STR-035,192,30,41,181,False
2026-06-15,BEV-008,STR-036,88,41,37,92,False
2026-06-15,BEV-008,STR-037,173,37,47,163,False
2026-06-15,BEV-008,STR-038,139,38,91,86,False
2026-06-15,BEV-008,STR-039,104,22,83,43,False
2026-06-15,BEV-008,STR-040,143,80,58,165,False
2026-06-15,BEV-009,STR-001,146,49,54,141,False
2026-06-15,BEV-009,STR-002,138,78,99,117,False
2026-06-15,BEV-009,STR-003,81,83,33,131,False
2026-06-15,BEV-009,STR-004,168,37,30,175,False
2026-06-15,BEV-009,STR-005,86,84,55,115,False
2026-06-15,BEV-009,STR-006,108,65,116,57,False
2026-06-15,BEV-009,STR-007,168,48,30,186,False
2026-06-15,BEV-009,STR-008,177,32,34,175,False
2026-06-15,BEV-009,STR-009,138,93,70,161,False
2026-06-15,BEV-009,STR-010,151,43,63,131,False
2026-06-15,BEV-009,STR-011,181,75,64,192,False
